ecg_id,channel-0,channel-1,channel-2,channel-3,channel-4,channel-5,channel-6,channel-7,channel-8,channel-9,channel-10,channel-11
6,0.048,0.117,0.069,-0.082,-0.011,0.093,-0.384,0.046,0.01,0.041,0.138,0.016
6,0.055,0.086,0.031,-0.071,0.012,0.058,-0.378,0.036,-0.015,0.028,0.125,0.023
6,0.048,0.045,-0.003,-0.047,0.026,0.021,-0.374,0.028,-0.041,0.005,0.098,0.016
6,-0.01,-0.023,-0.013,0.017,0.002,-0.018,-0.374,0.017,-0.079,-0.027,0.072,-0.017
6,-0.072,-0.095,-0.023,0.084,-0.024,-0.058,-0.368,0.007,-0.106,-0.07,0.038,-0.079
6,-0.083,-0.126,-0.042,0.105,-0.02,-0.083,-0.375,0.003,-0.102,-0.087,0.013,-0.092
6,-0.068,-0.122,-0.054,0.095,-0.007,-0.087,-0.387,-0.011,-0.097,-0.092,0.009,-0.101
6,-0.075,-0.148,-0.073,0.111,-0.001,-0.11,-0.391,-0.007,-0.087,-0.113,-0.005,-0.125
6,-0.084,-0.153,-0.07,0.119,-0.007,-0.111,-0.41,-0.031,-0.086,-0.104,0.006,-0.103
6,-0.07,-0.172,-0.102,0.121,0.016,-0.137,-0.399,-0.015,-0.072,-0.128,-0.024,-0.124
6,-0.094,-0.144,-0.051,0.119,-0.022,-0.097,-0.399,-0.047,-0.092,-0.099,0.002,-0.093
6,-0.091,-0.202,-0.11,0.147,0.01,-0.156,-0.38,0.019,-0.085,-0.135,-0.04,-0.126
6,-0.092,-0.158,-0.066,0.126,-0.013,-0.112,-0.279,0.305,0.128,-0.029,0.018,-0.147
6,0.012,-0.031,-0.043,0.01,0.028,-0.037,-0.233,0.486,0.449,0.215,0.197,-0.051
6,0.357,0.422,0.065,-0.39,0.146,0.244,-0.709,-0.263,0.522,0.71,0.873,0.607
6,0.379,1.059,0.68,-0.719,-0.15,0.869,-1.502,-1.879,-0.189,1.066,1.576,1.408
6,-0.078,0.387,0.465,-0.155,-0.271,0.426,-1.332,-2.16,-1.184,-0.084,0.494,0.617
6,-0.348,-0.399,-0.05,0.373,-0.149,-0.224,-0.648,-1.13,-1.069,-0.816,-0.375,-0.273
6,-0.216,-0.319,-0.103,0.268,-0.057,-0.211,-0.444,-0.367,-0.326,-0.332,-0.069,-0.192
6,-0.103,-0.233,-0.13,0.169,0.013,-0.181,-0.392,-0.03,-0.063,-0.214,-0.022,-0.156
6,-0.085,-0.158,-0.072,0.122,-0.006,-0.115,-0.382,0.04,0.01,-0.169,0.046,-0.096
6,-0.046,-0.154,-0.108,0.1,0.031,-0.131,-0.382,0.081,0.04,-0.139,0.056,-0.103
6,-0.049,-0.144,-0.095,0.097,0.023,-0.119,-0.371,0.101,0.035,-0.13,0.059,-0.097
6,-0.047,-0.138,-0.091,0.093,0.022,-0.115,-0.375,0.115,0.065,-0.104,0.073,-0.082
6,-0.046,-0.14,-0.094,0.093,0.024,-0.116,-0.351,0.13,0.053,-0.11,0.056,-0.088
6,-0.047,-0.128,-0.08,0.088,0.017,-0.104,-0.323,0.139,0.068,-0.086,0.073,-0.076
6,-0.039,-0.131,-0.091,0.085,0.026,-0.111,-0.317,0.151,0.094,-0.083,0.058,-0.091
6,-0.024,-0.118,-0.095,0.071,0.036,-0.106,-0.324,0.162,0.124,-0.058,0.07,-0.083
6,-0.011,-0.118,-0.107,0.065,0.048,-0.112,-0.324,0.184,0.16,-0.044,0.073,-0.093
6,0.001,-0.11,-0.111,0.054,0.057,-0.11,-0.329,0.201,0.191,-0.017,0.075,-0.087
6,0.028,-0.105,-0.133,0.039,0.081,-0.119,-0.329,0.242,0.24,0.002,0.094,-0.054
6,0.04,-0.1,-0.141,0.031,0.091,-0.12,-0.339,0.276,0.283,0.011,0.11,-0.049
6,0.064,-0.093,-0.157,0.014,0.111,-0.125,-0.372,0.315,0.317,0.044,0.127,-0.048
6,0.106,-0.082,-0.188,-0.012,0.147,-0.134,-0.394,0.38,0.364,0.082,0.152,-0.009
6,0.147,-0.062,-0.209,-0.042,0.178,-0.135,-0.41,0.442,0.429,0.117,0.182,0.013
6,0.204,-0.045,-0.249,-0.079,0.226,-0.147,-0.432,0.491,0.482,0.151,0.225,0.039
6,0.239,-0.03,-0.269,-0.104,0.255,-0.149,-0.452,0.505,0.51,0.158,0.237,0.083
6,0.266,-0.006,-0.272,-0.13,0.269,-0.139,-0.465,0.496,0.499,0.158,0.229,0.085
6,0.278,0.005,-0.273,-0.141,0.275,-0.133,-0.464,0.483,0.422,0.145,0.223,0.093
6,0.232,0.005,-0.228,-0.118,0.229,-0.111,-0.461,0.438,0.342,0.102,0.216,0.11
6,0.184,0.003,-0.181,-0.093,0.182,-0.089,-0.443,0.379,0.273,0.052,0.191,0.085
6,0.116,-0.017,-0.133,-0.049,0.125,-0.075,-0.395,0.31,0.188,0.005,0.153,0.041
6,0.044,-0.027,-0.071,-0.008,0.058,-0.049,-0.355,0.221,0.116,-0.034,0.115,-0.004
6,-0.014,-0.044,-0.03,0.029,0.008,-0.036,-0.344,0.135,0.06,-0.068,0.08,-0.03
6,-0.057,-0.071,-0.014,0.064,-0.021,-0.042,-0.339,0.077,0.009,-0.085,0.047,-0.053
6,-0.064,-0.079,-0.015,0.072,-0.024,-0.047,-0.36,0.044,-0.017,-0.105,0.0,-0.09
6,-0.076,-0.091,-0.015,0.084,-0.03,-0.053,-0.394,0.017,-0.033,-0.123,-0.026,-0.102
6,-0.079,-0.093,-0.014,0.086,-0.032,-0.054,-0.397,0.009,-0.053,-0.125,-0.037,-0.099
6,-0.073,-0.089,-0.016,0.082,-0.029,-0.052,-0.396,0.006,-0.07,-0.13,-0.043,-0.096
6,-0.079,-0.091,-0.012,0.085,-0.033,-0.051,-0.387,0.002,-0.088,-0.127,-0.039,-0.09
6,-0.076,-0.086,-0.01,0.081,-0.033,-0.048,-0.384,-0.001,-0.088,-0.122,-0.04,-0.084
6,-0.074,-0.085,-0.01,0.08,-0.032,-0.047,-0.374,-0.006,-0.08,-0.12,-0.04,-0.08
6,-0.079,-0.086,-0.006,0.083,-0.036,-0.046,-0.347,-0.001,-0.075,-0.115,-0.04,-0.071
6,-0.084,-0.089,-0.005,0.087,-0.04,-0.046,-0.336,0.008,-0.071,-0.111,-0.041,-0.076
6,-0.087,-0.092,-0.004,0.09,-0.041,-0.048,-0.331,0.013,-0.053,-0.11,-0.044,-0.092
6,-0.077,-0.094,-0.017,0.086,-0.03,-0.056,-0.34,0.023,-0.033,-0.11,-0.045,-0.084
6,-0.067,-0.098,-0.031,0.082,-0.018,-0.064,-0.32,0.031,-0.03,-0.11,-0.045,-0.096
6,-0.071,-0.1,-0.029,0.085,-0.021,-0.065,-0.346,0.027,-0.029,-0.11,-0.045,-0.105
6,-0.069,-0.1,-0.032,0.085,-0.018,-0.066,-0.277,0.024,-0.026,-0.11,-0.047,-0.094
6,-0.065,-0.099,-0.035,0.082,-0.015,-0.066,-0.101,0.021,-0.023,-0.109,-0.054,-0.09
6,-0.065,-0.101,-0.036,0.084,-0.015,-0.068,-0.078,0.016,-0.067,-0.115,-0.06,-0.082
6,-0.067,-0.098,-0.031,0.083,-0.018,-0.064,-0.076,0.015,-0.103,-0.124,-0.06,-0.076
6,-0.066,-0.086,-0.02,0.076,-0.023,-0.053,-0.058,0.024,-0.109,-0.116,-0.061,-0.079
6,-0.04,-0.047,-0.007,0.044,-0.016,-0.027,-0.05,0.028,-0.123,-0.109,-0.06,-0.084
6,-0.017,-0.001,0.017,0.009,-0.017,0.008,-0.023,0.042,-0.116,-0.093,-0.041,-0.068
6,-0.007,0.057,0.064,-0.026,-0.036,0.06,0.017,0.058,-0.084,-0.075,-0.01,-0.038
6,0.01,0.111,0.101,-0.061,-0.046,0.106,-0.021,0.034,-0.048,-0.074,0.022,0.011
6,0.028,0.11,0.082,-0.069,-0.027,0.095,-0.108,0.016,-0.038,-0.079,0.018,0.038
6,0.028,0.081,0.052,-0.055,-0.012,0.066,-0.101,0.01,-0.041,-0.081,0.002,0.001
6,0.018,0.028,0.011,-0.023,0.003,0.019,-0.096,0.004,-0.059,-0.084,-0.019,-0.028
6,-0.011,-0.013,-0.002,0.012,-0.005,-0.007,-0.082,-0.001,-0.083,-0.105,-0.053,-0.046
6,-0.063,-0.081,-0.019,0.072,-0.022,-0.05,-0.04,-0.008,-0.108,-0.131,-0.095,-0.086
6,-0.066,-0.12,-0.054,0.094,-0.006,-0.087,-0.036,-0.009,-0.132,-0.159,-0.113,-0.092
6,-0.062,-0.112,-0.05,0.087,-0.005,-0.081,-0.034,-0.023,-0.156,-0.174,-0.108,-0.107
6,-0.076,-0.14,-0.064,0.109,-0.006,-0.101,-0.034,-0.014,-0.16,-0.18,-0.13,-0.134
6,-0.08,-0.122,-0.042,0.101,-0.019,-0.082,-0.037,-0.039,-0.167,-0.169,-0.109,-0.114
6,-0.08,-0.152,-0.072,0.116,-0.003,-0.112,-0.03,-0.022,-0.189,-0.192,-0.135,-0.121
6,-0.086,-0.121,-0.035,0.104,-0.025,-0.078,-0.037,-0.045,-0.193,-0.167,-0.101,-0.097
6,-0.073,-0.166,-0.093,0.12,0.01,-0.129,0.011,-0.004,-0.182,-0.196,-0.154,-0.158
6,-0.064,-0.136,-0.072,0.1,0.005,-0.104,-0.032,0.258,-0.028,-0.108,-0.146,-0.163
6,0.023,-0.005,-0.028,-0.008,0.025,-0.016,-0.082,0.476,0.308,0.152,0.021,-0.074
6,0.35,0.386,0.036,-0.368,0.156,0.211,-0.508,-0.191,0.418,0.602,0.613,0.499
6,0.458,1.09,0.632,-0.774,-0.087,0.861,-1.366,-1.843,-0.216,1.024,1.408,1.388
6,0.032,0.513,0.482,-0.273,-0.225,0.497,-1.278,-2.259,-1.231,0.0,0.465,0.729
6,-0.297,-0.356,-0.059,0.326,-0.119,-0.207,-0.573,-1.256,-1.251,-0.879,-0.544,-0.257
6,-0.186,-0.294,-0.108,0.24,-0.039,-0.2,-0.277,-0.419,-0.48,-0.416,-0.266,-0.213
6,-0.065,-0.194,-0.129,0.13,0.032,-0.161,-0.229,-0.04,-0.181,-0.213,-0.183,-0.173
6,-0.052,-0.121,-0.069,0.087,0.009,-0.095,-0.252,0.016,-0.123,-0.156,-0.127,-0.129
6,-0.016,-0.116,-0.1,0.066,0.042,-0.108,-0.241,0.061,-0.068,-0.118,-0.113,-0.127
6,-0.01,-0.111,-0.101,0.06,0.046,-0.106,-0.247,0.058,-0.063,-0.129,-0.12,-0.133
6,-0.009,-0.1,-0.09,0.055,0.041,-0.095,-0.261,0.07,-0.036,-0.103,-0.098,-0.111
6,-0.002,-0.103,-0.101,0.053,0.05,-0.101,-0.267,0.097,-0.027,-0.114,-0.11,-0.12
6,0.002,-0.088,-0.089,0.043,0.046,-0.088,-0.278,0.093,-0.007,-0.092,-0.089,-0.1
6,0.009,-0.091,-0.1,0.042,0.054,-0.095,-0.278,0.121,0.0,-0.098,-0.096,-0.109
6,0.017,-0.075,-0.091,0.029,0.054,-0.083,-0.284,0.133,0.025,-0.085,-0.078,-0.104
6,0.028,-0.069,-0.097,0.021,0.063,-0.083,-0.285,0.155,0.046,-0.083,-0.076,-0.097
6,0.035,-0.057,-0.092,0.011,0.064,-0.074,-0.288,0.179,0.054,-0.076,-0.065,-0.081
6,0.041,-0.048,-0.089,0.003,0.065,-0.068,-0.291,0.207,0.092,-0.072,-0.059,-0.069
6,0.065,-0.041,-0.105,-0.012,0.085,-0.073,-0.292,0.252,0.151,-0.056,-0.044,-0.062
6,0.099,-0.031,-0.13,-0.034,0.115,-0.08,-0.297,0.3,0.193,-0.017,-0.021,-0.047
6,0.132,-0.025,-0.157,-0.053,0.145,-0.09,-0.301,0.359,0.249,0.019,-0.004,-0.025
6,0.174,-0.016,-0.19,-0.079,0.183,-0.103,-0.312,0.425,0.304,0.062,0.035,0.015
6,0.227,0.001,-0.226,-0.114,0.226,-0.112,-0.332,0.474,0.318,0.095,0.068,0.051
6,0.258,0.014,-0.244,-0.136,0.251,-0.115,-0.343,0.497,0.309,0.103,0.08,0.055
6,0.275,0.027,-0.248,-0.151,0.262,-0.11,-0.349,0.489,0.296,0.103,0.082,0.075
6,0.283,0.033,-0.25,-0.158,0.266,-0.108,-0.329,0.471,0.275,0.093,0.076,0.091
6,0.252,0.025,-0.226,-0.138,0.239,-0.1,-0.295,0.43,0.223,0.056,0.073,0.093
6,0.197,0.02,-0.178,-0.108,0.187,-0.079,-0.262,0.364,0.174,0.016,0.067,0.093
6,0.127,0.012,-0.114,-0.069,0.12,-0.051,-0.217,0.289,0.124,-0.012,0.047,0.05
6,0.069,0.007,-0.063,-0.038,0.066,-0.028,-0.174,0.2,0.058,-0.032,0.01,0.001
6,0.026,-0.007,-0.033,-0.009,0.03,-0.02,-0.136,0.119,0.002,-0.056,-0.029,-0.033
6,-0.015,-0.027,-0.012,0.021,-0.001,-0.019,-0.121,0.058,-0.043,-0.071,-0.06,-0.064
6,-0.027,-0.031,-0.003,0.029,-0.012,-0.017,-0.118,0.007,-0.092,-0.079,-0.076,-0.082
6,-0.036,-0.035,0.001,0.036,-0.019,-0.017,-0.112,-0.018,-0.123,-0.091,-0.085,-0.09
6,-0.049,-0.043,0.005,0.046,-0.027,-0.019,-0.107,-0.033,-0.117,-0.088,-0.101,-0.075
6,-0.053,-0.043,0.01,0.048,-0.031,-0.016,-0.1,-0.043,-0.112,-0.099,-0.099,-0.069
6,-0.053,-0.038,0.015,0.045,-0.034,-0.012,-0.105,-0.037,-0.109,-0.111,-0.095,-0.1
6,-0.055,-0.035,0.019,0.044,-0.036,-0.008,-0.107,-0.033,-0.103,-0.112,-0.093,-0.106
6,-0.062,-0.032,0.031,0.047,-0.046,-0.001,-0.104,-0.029,-0.1,-0.116,-0.089,-0.098
6,-0.063,-0.027,0.035,0.044,-0.049,0.004,-0.105,-0.024,-0.094,-0.119,-0.093,-0.098
6,-0.059,-0.024,0.035,0.041,-0.046,0.005,-0.1,-0.02,-0.089,-0.121,-0.095,-0.091
6,-0.058,-0.02,0.039,0.039,-0.048,0.009,-0.1,-0.015,-0.083,-0.12,-0.095,-0.09
6,-0.056,-0.012,0.044,0.034,-0.049,0.015,-0.099,-0.01,-0.077,-0.12,-0.095,-0.095
6,-0.054,-0.006,0.048,0.029,-0.05,0.021,-0.095,-0.005,-0.073,-0.12,-0.095,-0.094
6,-0.05,0.001,0.05,0.025,-0.05,0.025,-0.093,-0.002,-0.066,-0.12,-0.095,-0.097
6,-0.042,0.008,0.05,0.017,-0.046,0.029,-0.089,0.004,-0.059,-0.123,-0.095,-0.1
6,-0.042,0.008,0.05,0.017,-0.046,0.029,-0.087,0.002,-0.053,-0.128,-0.095,-0.101
6,-0.049,0.001,0.051,0.024,-0.05,0.026,-0.084,-0.007,-0.045,-0.131,-0.095,-0.098
6,-0.053,-0.004,0.049,0.029,-0.051,0.022,-0.082,-0.018,-0.041,-0.137,-0.094,-0.091
6,-0.059,-0.008,0.051,0.034,-0.055,0.021,-0.076,-0.027,-0.044,-0.144,-0.096,-0.087
6,-0.069,-0.016,0.052,0.042,-0.06,0.018,-0.072,-0.038,-0.063,-0.141,-0.092,-0.077
6,-0.077,-0.018,0.059,0.048,-0.068,0.02,-0.067,-0.042,-0.074,-0.132,-0.086,-0.101
6,-0.063,-0.006,0.058,0.034,-0.061,0.026,-0.062,-0.028,-0.064,-0.126,-0.079,-0.116
6,-0.027,0.03,0.057,-0.002,-0.043,0.043,-0.058,-0.018,-0.061,-0.118,-0.072,-0.1
6,-0.03,0.078,0.109,-0.024,-0.07,0.093,-0.018,-0.001,-0.048,-0.088,-0.067,-0.082
6,-0.029,0.13,0.159,-0.051,-0.094,0.144,-0.003,0.011,-0.027,-0.072,-0.041,-0.035
6,0.016,0.175,0.159,-0.096,-0.072,0.167,-0.071,-0.001,-0.014,-0.077,-0.006,-0.013
6,0.037,0.17,0.134,-0.104,-0.049,0.152,-0.134,-0.011,-0.002,-0.08,0.011,-0.016
6,0.037,0.144,0.107,-0.09,-0.035,0.125,-0.056,-0.028,-0.022,-0.082,-0.005,-0.007
6,0.025,0.104,0.08,-0.065,-0.028,0.092,0.072,-0.043,-0.067,-0.089,-0.04,-0.02
6,-0.035,0.039,0.074,-0.003,-0.055,0.056,0.112,-0.062,-0.126,-0.125,-0.072,-0.068
6,-0.084,-0.031,0.053,0.058,-0.068,0.01,0.146,-0.057,-0.169,-0.171,-0.118,-0.102
6,-0.09,-0.05,0.04,0.07,-0.065,-0.005,0.142,-0.067,-0.184,-0.171,-0.121,-0.105
6,-0.088,-0.065,0.023,0.076,-0.055,-0.021,0.143,-0.083,-0.201,-0.184,-0.136,-0.143
6,-0.093,-0.079,0.014,0.086,-0.054,-0.032,0.167,-0.074,-0.217,-0.197,-0.143,-0.139
6,-0.1,-0.081,0.02,0.09,-0.06,-0.03,0.171,-0.083,-0.215,-0.191,-0.133,-0.131
6,-0.082,-0.094,-0.012,0.088,-0.034,-0.053,0.193,-0.06,-0.218,-0.215,-0.158,-0.14
6,-0.092,-0.069,0.023,0.081,-0.057,-0.023,0.184,-0.092,-0.226,-0.195,-0.125,-0.115
6,-0.069,-0.115,-0.045,0.092,-0.012,-0.08,0.241,0.005,-0.176,-0.226,-0.18,-0.159
6,-0.071,-0.033,0.039,0.052,-0.055,0.003,0.363,0.321,0.062,-0.063,-0.095,-0.122
6,0.073,0.098,0.025,-0.086,0.024,0.062,0.341,0.386,0.394,0.233,0.108,-0.009
6,0.442,0.717,0.275,-0.58,0.083,0.496,-0.343,-0.792,0.327,0.781,0.907,0.815
6,0.364,1.134,0.77,-0.749,-0.203,0.952,-1.022,-2.316,-0.483,0.843,1.297,1.372
6,-0.122,0.195,0.317,-0.036,-0.22,0.256,-0.614,-2.107,-1.333,-0.43,-0.005,0.308
6,-0.313,-0.353,-0.04,0.333,-0.136,-0.197,0.021,-1.021,-1.055,-0.806,-0.536,-0.319
6,-0.16,-0.183,-0.023,0.172,-0.069,-0.103,0.237,-0.315,-0.371,-0.294,-0.203,-0.166
6,-0.082,-0.121,-0.039,0.102,-0.021,-0.08,0.274,-0.06,-0.211,-0.236,-0.194,-0.158
6,-0.064,-0.061,0.002,0.063,-0.032,-0.029,0.365,-0.023,-0.152,-0.171,-0.123,-0.11
6,-0.029,-0.071,-0.042,0.051,0.006,-0.056,0.447,0.034,-0.136,-0.179,-0.145,-0.129
6,-0.039,-0.055,-0.016,0.048,-0.011,-0.035,0.428,0.039,-0.134,-0.175,-0.126,-0.108
6,-0.028,-0.057,-0.029,0.043,0.001,-0.043,0.449,0.064,-0.113,-0.166,-0.124,-0.107
6,-0.026,-0.051,-0.025,0.039,0.0,-0.038,0.451,0.074,-0.092,-0.176,-0.122,-0.101
6,-0.022,-0.044,-0.022,0.034,0.0,-0.033,0.454,0.084,-0.044,-0.153,-0.109,-0.091
6,-0.012,-0.042,-0.03,0.028,0.009,-0.036,0.452,0.102,-0.022,-0.142,-0.11,-0.091
6,-0.022,-0.032,-0.009,0.027,-0.006,-0.02,0.448,0.117,0.008,-0.12,-0.092,-0.078
6,-0.014,-0.031,-0.016,0.023,0.001,-0.023,0.451,0.142,0.02,-0.119,-0.092,-0.077
6,0.02,-0.022,-0.043,0.001,0.032,-0.032,0.443,0.167,0.039,-0.09,-0.075,-0.065
6,0.042,-0.017,-0.059,-0.013,0.051,-0.038,0.447,0.205,0.078,-0.046,-0.065,-0.063
6,0.069,-0.005,-0.074,-0.031,0.072,-0.04,0.437,0.25,0.098,-0.023,-0.049,-0.054
6,0.095,0.0,-0.095,-0.047,0.095,-0.048,0.401,0.3,0.135,0.009,-0.034,-0.052
6,0.13,0.021,-0.11,-0.075,0.119,-0.044,0.379,0.359,0.194,0.054,-0.005,-0.017
6,0.188,0.056,-0.132,-0.122,0.159,-0.038,0.364,0.43,0.256,0.081,0.034,0.023
6,0.238,0.072,-0.167,-0.155,0.202,-0.047,0.331,0.464,0.275,0.096,0.057,0.041
6,0.254,0.075,-0.179,-0.164,0.216,-0.052,0.324,0.466,0.257,0.096,0.081,0.087
6,0.263,0.075,-0.188,-0.169,0.225,-0.056,0.325,0.467,0.23,0.085,0.098,0.1
6,0.263,0.075,-0.188,-0.169,0.225,-0.056,0.329,0.447,0.19,0.076,0.094,0.087
6,0.236,0.075,-0.161,-0.155,0.198,-0.043,0.329,0.397,0.153,0.064,0.08,0.08
6,0.189,0.075,-0.114,-0.132,0.151,-0.019,0.336,0.329,0.101,0.032,0.064,0.071
6,0.125,0.072,-0.054,-0.098,0.089,0.009,0.376,0.249,0.044,-0.006,0.035,0.055
6,0.067,0.059,-0.008,-0.063,0.037,0.026,0.407,0.16,-0.009,-0.042,0.007,0.01
6,0.009,0.047,0.039,-0.028,-0.015,0.043,0.43,0.086,-0.065,-0.066,-0.021,-0.039
6,-0.009,0.039,0.048,-0.015,-0.028,0.043,0.443,0.035,-0.109,-0.076,-0.055,-0.061
6,-0.039,0.033,0.072,0.002,-0.056,0.052,0.44,-0.005,-0.143,-0.103,-0.073,-0.076
6,-0.069,0.029,0.099,0.02,-0.084,0.064,0.438,-0.039,-0.171,-0.113,-0.071,-0.084
6,-0.066,0.022,0.088,0.022,-0.078,0.055,0.435,-0.06,-0.19,-0.121,-0.059,-0.089
6,-0.091,0.018,0.109,0.037,-0.1,0.063,0.432,-0.064,-0.204,-0.146,-0.079,-0.103
6,-0.104,0.014,0.118,0.044,-0.111,0.066,0.43,-0.058,-0.217,-0.145,-0.097,-0.101
6,-0.097,0.016,0.113,0.04,-0.105,0.064,0.427,-0.051,-0.212,-0.137,-0.087,-0.091
6,-0.079,0.038,0.117,0.02,-0.098,0.077,0.424,-0.044,-0.203,-0.131,-0.085,-0.088
6,-0.087,0.047,0.134,0.02,-0.111,0.09,0.425,-0.038,-0.199,-0.124,-0.08,-0.078
6,-0.096,0.043,0.139,0.026,-0.118,0.091,0.425,-0.031,-0.188,-0.118,-0.075,-0.075
6,-0.083,0.046,0.13,0.018,-0.107,0.088,0.425,-0.027,-0.174,-0.112,-0.072,-0.093
6,-0.083,0.044,0.127,0.02,-0.106,0.085,0.425,-0.023,-0.132,-0.109,-0.067,-0.092
6,-0.073,0.047,0.119,0.013,-0.096,0.083,0.425,-0.019,-0.1,-0.105,-0.064,-0.076
6,-0.06,0.055,0.115,0.003,-0.088,0.085,0.425,-0.016,-0.097,-0.102,-0.061,-0.069
6,-0.062,0.048,0.11,0.006,-0.086,0.079,0.425,-0.011,-0.091,-0.097,-0.056,-0.064
6,-0.067,0.038,0.105,0.014,-0.086,0.071,0.425,-0.011,-0.088,-0.095,-0.056,-0.058
6,-0.07,0.031,0.101,0.019,-0.085,0.066,0.424,-0.019,-0.082,-0.102,-0.06,-0.055
6,-0.076,0.02,0.096,0.028,-0.087,0.058,0.428,-0.027,-0.081,-0.112,-0.06,-0.043
6,-0.081,0.009,0.091,0.036,-0.086,0.05,0.428,-0.035,-0.094,-0.12,-0.06,-0.055
6,-0.109,-0.017,0.092,0.063,-0.1,0.037,0.433,-0.042,-0.092,-0.122,-0.06,-0.066
6,-0.106,-0.011,0.096,0.058,-0.101,0.042,0.441,-0.049,-0.082,-0.12,-0.063,-0.052
6,-0.063,0.032,0.094,0.015,-0.079,0.063,0.443,-0.05,-0.075,-0.119,-0.072,-0.067
6,-0.087,0.013,0.099,0.037,-0.093,0.055,0.43,-0.05,-0.067,-0.138,-0.074,-0.067
6,-0.113,-0.014,0.1,0.064,-0.106,0.043,0.433,-0.049,-0.061,-0.156,-0.067,-0.058
6,-0.099,0.002,0.101,0.049,-0.1,0.051,0.42,-0.04,-0.052,-0.15,-0.061,-0.056
6,-0.093,0.011,0.104,0.041,-0.099,0.057,0.421,-0.031,-0.046,-0.142,-0.054,-0.048
6,-0.057,0.049,0.106,0.004,-0.082,0.078,0.437,-0.022,-0.037,-0.137,-0.048,-0.045
6,-0.038,0.102,0.14,-0.032,-0.089,0.121,0.474,-0.023,-0.016,-0.122,-0.037,-0.029
6,-0.052,0.138,0.19,-0.043,-0.121,0.164,0.727,-0.025,0.013,-0.104,-0.018,-0.018
6,0.003,0.184,0.182,-0.094,-0.09,0.183,0.876,-0.026,0.039,-0.099,-0.004,0.005
6,0.037,0.171,0.134,-0.104,-0.049,0.152,0.837,-0.03,0.042,-0.1,0.004,0.034
6,0.01,0.121,0.11,-0.066,-0.051,0.115,0.855,-0.031,0.026,-0.093,0.007,0.03
6,-0.019,0.067,0.085,-0.024,-0.053,0.076,0.849,-0.033,-0.016,-0.097,-0.016,0.014
6,-0.064,0.014,0.078,0.025,-0.071,0.046,0.85,-0.042,-0.067,-0.12,-0.046,-0.006
6,-0.093,-0.035,0.058,0.063,-0.075,0.011,0.884,-0.057,-0.094,-0.161,-0.086,-0.061
6,-0.118,-0.071,0.047,0.094,-0.082,-0.012,0.8,-0.074,-0.122,-0.166,-0.083,-0.054
6,-0.114,-0.085,0.029,0.099,-0.071,-0.028,0.68,-0.068,-0.124,-0.165,-0.09,-0.058
6,-0.106,-0.091,0.015,0.098,-0.06,-0.038,0.645,-0.069,-0.132,-0.166,-0.12,-0.097
6,-0.123,-0.101,0.022,0.112,-0.072,-0.039,0.605,-0.075,-0.143,-0.153,-0.114,-0.085
6,-0.109,-0.115,-0.006,0.112,-0.051,-0.06,0.573,-0.06,-0.134,-0.167,-0.131,-0.099
6,-0.112,-0.087,0.025,0.099,-0.068,-0.031,0.529,-0.085,-0.126,-0.14,-0.104,-0.065
6,-0.105,-0.14,-0.035,0.123,-0.035,-0.087,0.552,0.018,-0.101,-0.164,-0.141,-0.109
6,-0.109,-0.063,0.047,0.086,-0.078,-0.008,0.646,0.348,0.135,-0.011,-0.051,-0.088
6,0.052,0.081,0.029,-0.067,0.012,0.055,0.648,0.457,0.521,0.267,0.139,0.066
6,0.429,0.681,0.251,-0.555,0.089,0.466,-0.041,-0.807,0.465,0.771,0.879,0.846
6,0.363,1.092,0.729,-0.728,-0.184,0.91,-0.737,-2.378,-0.292,0.834,1.268,1.41
6,-0.157,0.154,0.311,0.001,-0.234,0.233,-0.35,-2.134,-1.13,-0.361,0.022,0.384
6,-0.353,-0.393,-0.04,0.373,-0.156,-0.216,0.104,-1.036,-0.898,-0.734,-0.512,-0.255
6,-0.206,-0.218,-0.012,0.213,-0.097,-0.115,0.217,-0.296,-0.207,-0.236,-0.179,-0.097
6,-0.134,-0.16,-0.026,0.147,-0.054,-0.093,0.251,-0.033,-0.071,-0.162,-0.167,-0.108
6,-0.113,-0.095,0.018,0.104,-0.066,-0.038,0.214,0.019,-0.024,-0.098,-0.097,-0.062
6,-0.091,-0.106,-0.015,0.099,-0.038,-0.061,0.23,0.077,-0.006,-0.099,-0.124,-0.078
6,-0.089,-0.088,0.002,0.089,-0.045,-0.043,0.208,0.074,-0.008,-0.089,-0.108,-0.057
6,-0.083,-0.088,-0.005,0.086,-0.039,-0.046,0.213,0.102,0.01,-0.075,-0.104,-0.052
6,-0.082,-0.082,0.0,0.082,-0.041,-0.041,0.217,0.107,0.005,-0.071,-0.1,-0.045
6,-0.077,-0.074,0.004,0.075,-0.04,-0.035,0.201,0.117,0.024,-0.049,-0.082,-0.032
6,-0.075,-0.072,0.003,0.073,-0.039,-0.034,0.208,0.135,0.033,-0.05,-0.084,-0.033
6,-0.069,-0.063,0.006,0.066,-0.038,-0.028,0.071,0.148,0.049,-0.033,-0.066,-0.019
6,-0.054,-0.061,-0.007,0.058,-0.023,-0.034,-0.125,0.173,0.045,-0.031,-0.063,-0.018
6,-0.044,-0.052,-0.008,0.048,-0.018,-0.03,-0.184,0.2,0.059,-0.016,-0.048,-0.008
6,-0.029,-0.049,-0.02,0.04,-0.005,-0.034,-0.216,0.238,0.092,0.003,-0.041,-0.004
